Price,Area,No. of Bedrooms,Gymnasium,SwimmingPool,IndoorGames,ClubHouse,CarParking,Hospital,Children'splayarea,LiftAvailable,GolfCourse,city
4500000,810,3,0,0,0,0,0,0,0,1,0,Delhi
5600000,900,3,0,0,0,0,0,0,0,1,0,Delhi
5400000,900,3,0,0,0,0,0,0,0,1,0,Delhi
5700000,950,3,0,0,0,0,0,0,0,1,0,Delhi
3600000,675,2,0,0,0,0,0,0,0,1,0,Delhi
3800000,550,2,0,0,0,0,0,0,0,1,0,Delhi
5600000,900,3,0,0,0,0,0,0,0,1,0,Delhi
5400000,900,3,0,0,0,0,0,0,0,1,0,Delhi
6000000,1000,3,0,0,0,0,0,0,0,1,0,Delhi
6000000,990,3,0,0,0,0,0,0,0,1,0,Delhi
6000000,990,3,0,0,0,0,0,0,0,1,0,Delhi
16500000,2302,3,1,1,0,1,1,0,1,1,0,Delhi
12000000,1638,2,1,1,0,1,1,0,1,1,0,Delhi
10000000,1245,2,1,1,0,1,1,0,1,1,0,Delhi
10000000,1245,2,1,1,0,1,1,0,1,1,0,Delhi
17500000,2302,4,1,1,0,1,1,0,1,1,0,Delhi
18000000,2302,4,1,1,0,1,1,0,1,1,0,Delhi
2450000,585,2,0,0,0,0,0,0,0,0,0,Delhi
3800000,820,3,0,0,0,0,0,0,0,0,0,Delhi
2500000,585,2,0,0,0,0,0,0,0,0,0,Delhi
2300000,540,2,0,0,0,0,0,0,0,0,0,Delhi
2400000,585,2,0,0,0,0,0,0,0,0,0,Delhi
2400000,500,2,0,0,0,0,0,0,0,0,0,Delhi
2400000,600,2,0,0,0,0,0,0,0,0,0,Delhi
2400000,500,2,0,0,0,0,0,0,0,0,0,Delhi
2500000,500,2,0,0,0,0,0,0,0,0,0,Delhi
2300000,540,2,0,0,0,0,0,0,0,0,0,Delhi
2400000,500,2,0,0,0,0,0,0,0,0,0,Delhi
5500000,900,3,0,0,0,0,0,0,0,1,0,Delhi
5500000,900,3,0,0,0,0,0,0,0,1,0,Delhi
5500000,900,3,0,0,0,0,0,0,0,1,0,Delhi
3800000,675,3,0,0,0,0,0,0,0,1,0,Delhi
29200000,2500,3,0,0,0,0,0,0,0,1,0,Delhi
46500000,3200,3,0,0,0,0,0,0,1,1,0,Delhi
15500000,1600,3,0,0,0,1,0,0,1,1,0,Delhi
12000000,1500,3,0,0,0,0,0,0,0,0,0,Delhi
8500000,1350,2,0,0,0,0,1,0,1,0,0,Delhi
8000000,1000,2,0,0,0,0,0,0,0,0,0,Delhi
16500000,1600,3,0,0,0,1,0,0,1,1,0,Delhi
14000000,1600,3,0,0,0,0,0,0,0,1,0,Delhi
11500000,1300,2,1,1,0,1,0,0,0,1,0,Delhi
15000000,850,2,0,0,0,0,0,0,1,0,0,Delhi
9500000,1100,2,0,0,0,0,1,0,1,0,0,Delhi
12000000,1500,3,0,0,0,0,0,0,0,1,0,Delhi
15500000,1550,3,1,0,0,0,1,0,1,0,0,Delhi
13500000,1400,4,0,0,0,0,1,0,0,1,0,Delhi
18000000,2250,4,0,0,0,0,1,0,0,1,0,Delhi
4500000,700,2,0,0,0,0,1,0,0,1,0,Delhi
6000000,800,3,0,0,0,0,1,0,0,1,0,Delhi
8500000,750,1,0,0,0,0,0,0,1,1,0,Delhi
4600000,850,3,0,0,0,0,0,0,0,1,0,Delhi
5600000,1000,3,0,0,0,0,0,0,0,1,0,Delhi
16000000,1700,3,0,0,0,1,1,0,1,1,0,Delhi
14500000,1700,3,0,0,0,1,0,0,1,1,0,Delhi
11500000,1000,2,1,0,0,1,1,1,1,1,0,Delhi
28000000,2800,5,0,0,0,1,0,0,1,1,0,Delhi
13100000,1300,3,0,0,0,0,0,0,1,1,0,Delhi
11000000,1100,2,0,0,0,0,0,0,0,0,0,Delhi
12800000,1600,3,0,0,0,0,0,0,0,0,0,Delhi
21000000,1900,4,1,0,0,1,1,0,1,1,0,Delhi
9500000,950,3,0,0,0,0,0,0,0,0,0,Delhi
22500000,1450,3,0,0,0,0,0,0,0,0,0,Delhi
21000000,2400,2,0,0,0,0,1,0,0,1,0,Delhi
32500000,2400,4,0,0,0,0,0,0,0,0,0,Delhi
9500000,900,2,0,0,0,0,0,0,0,0,0,Delhi
10000000,800,3,0,0,0,0,0,0,1,0,0,Delhi
14500000,1125,2,0,0,0,0,0,0,1,0,0,Delhi
16500000,2400,4,0,0,0,0,0,0,0,0,0,Delhi
11100000,1215,2,0,0,0,0,0,0,1,0,0,Delhi
8000000,1050,2,0,0,0,0,0,0,1,0,0,Delhi
17000000,950,2,0,0,0,0,0,0,0,0,0,Delhi
21000000,2400,2,0,0,0,0,1,0,0,1,0,Delhi
20000000,1150,2,0,0,0,0,0,0,0,0,0,Delhi
18000000,1700,2,0,0,0,0,0,0,1,1,0,Delhi
25000000,1500,3,0,0,0,0,1,0,1,1,0,Delhi
18800000,1700,2,0,0,0,0,0,0,1,1,0,Delhi
20000000,1800,2,0,0,0,0,0,0,1,0,0,Delhi
16000000,1450,3,0,0,0,0,0,0,0,0,0,Delhi
21900000,1500,3,0,0,0,0,0,0,1,0,0,Delhi
15000000,1900,3,1,0,0,1,1,0,1,0,0,Delhi
17600000,2400,4,0,0,0,0,0,0,1,1,0,Delhi
19900000,2300,4,0,0,0,0,1,0,0,1,0,Delhi
15500000,1800,3,0,0,0,0,0,0,0,1,0,Delhi
14500000,1125,2,0,0,0,0,0,0,1,0,0,Delhi
18800000,1700,2,0,0,0,0,0,0,1,1,0,Delhi
20000000,1800,2,0,0,0,0,0,0,1,0,0,Delhi
16000000,1450,3,0,0,0,0,0,0,0,0,0,Delhi
21900000,1500,3,0,0,0,0,0,0,1,0,0,Delhi
15000000,1900,3,1,0,0,1,1,0,1,0,0,Delhi
16500000,1850,4,0,0,0,0,0,0,1,1,0,Delhi
16000000,1600,3,0,0,0,0,0,0,1,0,0,Delhi
15800000,1850,3,0,0,0,1,1,0,1,1,0,Delhi
28500000,1800,2,0,0,0,0,0,0,1,0,0,Delhi
20000000,1150,2,0,0,0,0,0,0,1,0,0,Delhi
18900000,1250,3,0,0,0,0,0,0,1,0,0,Delhi
17000000,950,2,0,0,0,0,0,0,0,0,0,Delhi
15500000,1800,4,0,0,0,0,0,0,1,1,0,Delhi
8000000,1050,2,0,0,0,0,0,0,1,0,0,Delhi
20500000,2500,4,0,0,0,0,0,0,0,1,0,Delhi
20000000,1800,2,0,0,0,0,0,0,1,1,0,Delhi
16000000,1450,3,0,0,0,0,0,0,0,0,0,Delhi
15100000,1700,2,0,0,0,0,1,0,1,1,0,Delhi
19000000,1700,3,0,0,0,0,0,0,1,1,0,Delhi
17000000,2300,3,0,0,0,0,0,0,1,1,0,Delhi
15500000,1750,3,0,0,0,0,0,0,1,1,0,Delhi
13500000,1250,2,0,0,0,0,0,0,1,0,0,Delhi
2500000,550,2,0,0,0,0,0,0,0,1,0,Delhi
5200000,1000,3,0,0,0,0,0,0,0,1,0,Delhi
4900000,1000,3,0,0,0,0,1,0,0,0,0,Delhi
4000000,900,3,0,0,0,0,1,0,0,0,0,Delhi
2500000,500,2,0,0,0,0,1,0,0,0,0,Delhi
5500000,1100,3,0,0,0,0,1,0,0,0,0,Delhi
3700000,800,3,0,0,0,0,1,0,0,0,0,Delhi
3500000,750,3,0,0,0,0,1,0,0,0,0,Delhi
3000000,600,2,0,0,0,0,1,0,0,0,0,Delhi
3400000,700,3,0,0,0,0,1,0,0,0,0,Delhi
5600000,1000,3,0,0,0,0,0,0,0,1,0,Delhi
5300000,1000,3,0,0,0,0,0,0,0,1,0,Delhi
4500000,900,3,0,0,0,0,0,0,0,1,0,Delhi
3800000,850,3,0,0,0,0,0,0,0,1,0,Delhi
4500000,850,3,0,0,0,0,0,0,0,1,0,Delhi
5300000,1000,3,0,0,0,0,0,0,0,1,0,Delhi
3200000,540,2,0,0,0,0,0,0,0,1,0,Delhi
3200000,540,2,0,0,0,0,0,0,0,1,0,Delhi
13500000,1300,3,0,0,0,0,0,0,1,1,0,Delhi
10500000,1000,2,0,0,0,1,0,0,1,1,0,Delhi
15800000,1600,3,0,0,0,1,0,0,1,1,0,Delhi
15800000,1600,3,0,0,0,0,0,0,0,0,0,Delhi
16500000,1700,3,0,0,0,1,0,0,1,1,0,Delhi
16200000,1600,3,0,0,0,1,0,0,1,1,0,Delhi
14800000,1700,3,0,0,0,1,0,0,1,1,0,Delhi
18000000,2000,4,0,0,0,1,0,0,1,1,0,Delhi
22000000,2100,4,0,0,0,1,0,0,1,1,0,Delhi
19500000,1800,4,0,1,0,1,0,0,1,1,0,Delhi
14500000,1600,3,0,0,0,0,0,0,1,1,0,Delhi
18500000,1900,4,0,0,0,0,0,0,1,1,0,Delhi
18200000,1700,3,0,0,1,1,1,0,1,1,0,Delhi
13500000,1450,3,0,0,0,0,0,0,1,1,0,Delhi
13100000,1530,3,0,0,0,0,0,0,1,1,0,Delhi
21000000,2100,4,0,0,0,0,0,0,1,1,0,Delhi
28500000,3300,4,0,0,0,1,0,0,1,1,0,Delhi
15500000,1600,3,0,0,0,1,0,0,1,1,0,Delhi
15500000,1600,3,1,1,0,1,1,0,1,1,0,Delhi
15200000,1400,3,0,1,0,0,0,0,0,0,0,Delhi
25400000,2200,4,0,0,0,1,0,0,0,1,0,Delhi
14500000,1600,3,0,0,0,0,0,0,1,1,0,Delhi
17500000,1700,3,1,0,0,1,1,1,0,1,0,Delhi
14800000,1700,3,0,0,0,0,0,0,0,1,0,Delhi
12800000,1500,3,0,0,0,1,1,0,1,1,0,Delhi
24000000,2200,3,0,0,0,1,0,0,0,1,0,Delhi
11500000,1100,2,0,0,0,0,0,0,0,1,0,Delhi
28500000,3300,4,0,0,0,1,0,0,1,1,0,Delhi
15500000,1600,3,0,0,0,1,0,0,1,1,0,Delhi
15500000,1600,3,1,1,0,1,1,0,1,1,0,Delhi
13500000,1300,3,0,0,0,0,0,0,1,1,0,Delhi
15500000,1500,3,0,0,0,1,0,0,1,1,0,Delhi
16000000,1800,3,0,0,0,1,0,0,1,1,0,Delhi
14100000,1600,3,0,0,0,1,0,0,1,1,0,Delhi
15500000,1500,3,0,0,0,1,1,0,1,1,0,Delhi
24500000,2150,4,0,0,0,1,0,0,1,1,0,Delhi
19800000,2500,3,0,0,0,0,0,0,1,1,0,Delhi
18500000,2200,4,0,0,0,0,1,0,0,1,0,Delhi
19500000,2200,4,0,0,0,0,0,0,1,1,0,Delhi
7000000,900,2,0,0,0,0,0,0,1,0,0,Delhi
19500000,2500,4,0,0,0,0,0,0,1,1,0,Delhi
14000000,1750,3,0,0,0,0,0,0,1,1,0,Delhi
6500000,1000,3,0,0,0,0,0,0,0,0,0,Delhi
5800000,900,3,0,0,0,0,0,0,0,0,0,Delhi
4700000,820,3,0,0,0,0,0,0,0,0,0,Delhi
2700000,625,2,0,0,0,0,0,0,0,0,0,Delhi
2400000,525,2,0,0,0,0,0,0,0,0,0,Delhi
3500000,750,2,0,0,0,0,0,0,0,0,0,Delhi
4200000,850,3,0,0,0,0,0,0,0,0,0,Delhi
4600000,1200,4,0,0,0,0,0,0,0,0,0,Delhi
2000000,500,2,0,0,0,0,0,0,0,0,0,Delhi
2700000,560,2,0,0,0,0,0,0,0,0,0,Delhi
2800000,580,2,0,0,0,0,0,0,0,0,0,Delhi
3500000,950,3,0,0,0,0,0,0,0,0,0,Delhi
2900000,675,3,0,0,0,0,0,0,0,0,0,Delhi
3300000,810,3,0,0,0,0,0,0,0,0,0,Delhi
4200000,1100,3,0,0,0,0,0,0,0,0,0,Delhi
14000000,1600,3,0,0,0,1,1,0,1,1,0,Delhi
17000000,1800,3,0,0,0,0,0,0,0,0,0,Delhi
17000000,1800,3,0,0,0,0,0,0,0,1,0,Delhi
2700000,630,3,0,0,0,0,0,0,0,1,0,Delhi
2600000,630,3,0,0,0,0,0,0,0,1,0,Delhi
2600000,630,3,0,0,0,0,0,0,0,1,0,Delhi
2500000,630,3,0,0,0,0,0,0,0,0,0,Delhi
26500000,2400,4,0,0,0,0,0,0,1,1,0,Delhi
22000000,2200,4,0,0,0,0,0,0,1,1,0,Delhi
22500000,2600,4,0,0,0,0,0,0,0,0,0,Delhi
21000000,2400,3,0,0,0,0,0,0,1,1,0,Delhi
18000000,2000,3,0,0,0,0,0,0,0,1,0,Delhi
17000000,2100,3,0,0,0,0,0,0,0,1,0,Delhi
7000000,1200,3,0,0,0,0,0,0,0,1,0,Delhi
9500000,1125,3,0,0,0,0,0,0,0,1,0,Delhi
5500000,800,3,0,0,0,0,0,0,0,1,0,Delhi
8000000,1125,3,0,0,0,0,0,0,0,1,0,Delhi
8500000,1125,3,0,0,0,0,0,0,0,1,0,Delhi
8500000,1200,3,0,0,0,0,0,0,0,1,0,Delhi
7500000,1200,3,0,0,0,0,0,0,0,1,0,Delhi
8000000,1200,3,0,0,0,0,0,0,0,1,0,Delhi
24000000,1450,3,0,0,0,0,0,0,1,1,0,Delhi
5000000,920,3,0,0,0,0,0,0,0,0,0,Delhi
2100000,500,2,0,0,0,0,0,0,0,0,0,Delhi
7500000,800,3,0,0,0,0,0,0,1,1,0,Delhi
15000000,1600,4,0,0,0,0,0,0,0,1,0,Delhi
8000000,1450,3,0,0,0,0,0,0,0,1,0,Delhi
12000000,1150,4,0,0,0,0,0,0,0,1,0,Delhi
5000000,750,3,0,0,0,0,0,0,0,1,0,Delhi
4000000,600,2,0,0,0,0,0,0,0,1,0,Delhi
7900000,1125,3,0,0,0,0,0,0,0,1,0,Delhi
16500000,1700,3,0,0,0,0,0,0,1,1,0,Delhi
2750000,650,2,0,0,0,0,0,0,0,1,0,Delhi
2500000,540,2,0,0,0,0,0,0,0,1,0,Delhi
2850000,650,2,0,0,0,0,0,0,0,1,0,Delhi
3811000,800,3,0,0,0,0,0,0,0,1,0,Delhi
2150000,525,2,0,0,0,0,0,0,0,1,0,Delhi
3651000,750,3,0,0,0,0,0,0,0,1,0,Delhi
3651000,750,3,0,0,0,0,0,0,0,1,0,Delhi
3000000,600,2,0,0,0,0,0,0,0,1,0,Delhi
2030000,560,2,0,0,0,0,0,0,0,0,0,Delhi
14800000,1800,3,0,0,0,0,0,0,0,1,0,Delhi
4500000,900,3,0,0,0,0,0,0,0,1,0,Delhi
2611000,600,2,0,0,0,0,0,0,0,1,0,Delhi
2100000,500,2,0,0,0,0,0,0,0,0,0,Delhi
3200000,750,3,0,0,0,0,0,0,0,1,0,Delhi
2751000,650,2,0,0,0,0,0,0,0,1,0,Delhi
3600000,750,3,0,0,0,0,0,0,0,0,0,Delhi
4000000,850,3,0,0,0,0,0,0,0,1,0,Delhi
3211000,750,3,0,0,0,0,0,0,0,1,0,Delhi
2351000,500,2,0,0,0,0,0,0,0,1,0,Delhi
3700000,750,3,0,0,0,0,0,0,0,1,0,Delhi
3200000,750,3,0,0,0,0,0,0,0,1,0,Delhi
3511000,750,3,0,0,0,0,0,0,0,1,0,Delhi
2351000,525,2,0,0,0,0,0,0,0,0,0,Delhi
3751000,800,3,0,0,0,0,0,0,0,1,0,Delhi
3851000,810,3,0,0,0,0,0,0,0,1,0,Delhi
2351000,540,2,0,0,0,0,0,0,0,1,0,Delhi
3911000,800,3,0,0,0,0,0,0,0,1,0,Delhi
2150000,525,2,0,0,0,0,0,0,0,1,0,Delhi
3520000,750,3,0,0,0,0,0,0,0,0,0,Delhi
2899000,540,2,0,0,0,0,0,0,0,1,0,Delhi
2550000,540,2,0,0,0,0,0,0,0,1,0,Delhi
2851000,600,2,0,0,0,0,0,0,0,1,0,Delhi
3521000,800,3,0,0,0,0,0,0,0,1,0,Delhi
3411000,750,3,0,0,0,0,0,0,0,1,0,Delhi
3900000,720,3,0,0,0,0,0,0,0,1,0,Delhi
4010000,900,3,0,0,0,0,0,0,0,1,0,Delhi
2499000,540,2,0,0,0,0,0,0,0,1,0,Delhi
2710000,600,2,0,0,0,0,0,0,0,1,0,Delhi
2511000,600,2,0,0,0,0,0,0,0,1,0,Delhi
2511000,500,2,0,0,0,0,0,0,0,1,0,Delhi
3621000,800,3,0,0,0,0,0,0,0,1,0,Delhi
2211000,500,2,0,0,0,0,0,0,0,0,0,Delhi
4000000,720,3,0,0,0,0,0,0,0,1,0,Delhi
4700000,810,3,0,0,0,0,0,0,0,1,0,Delhi
4700000,855,3,0,0,0,0,0,0,0,1,0,Delhi
4000000,830,3,0,0,0,0,0,0,0,1,0,Delhi
15000000,1800,3,0,0,0,0,1,0,1,1,0,Delhi
2651000,600,2,0,0,0,0,0,0,0,1,0,Delhi
2351000,525,2,0,0,0,0,0,0,0,1,0,Delhi
3521000,750,3,0,0,0,0,0,0,0,1,0,Delhi
2311000,500,2,0,0,0,0,0,0,0,0,0,Delhi
4211000,900,3,0,0,0,0,0,0,0,1,0,Delhi
4151000,900,3,0,0,0,0,0,0,0,1,0,Delhi
2350000,540,2,0,0,0,0,0,0,0,1,0,Delhi
2851000,600,2,0,0,0,0,0,0,0,1,0,Delhi
4100000,900,3,0,0,0,0,0,0,0,1,0,Delhi
3611000,800,3,0,0,0,0,0,0,0,1,0,Delhi
2000000,500,1,0,0,0,0,0,0,0,0,0,Delhi
2100000,500,2,0,0,0,0,0,0,0,1,0,Delhi
3621000,750,3,0,0,0,0,0,0,0,1,0,Delhi
2200000,525,2,0,0,0,0,0,0,0,1,0,Delhi
3850000,800,3,0,0,0,0,0,0,0,1,0,Delhi
3611000,750,3,0,0,0,0,0,0,0,1,0,Delhi
2311000,540,2,0,0,0,0,0,0,0,0,0,Delhi
3500000,675,3,0,0,0,0,0,0,0,1,0,Delhi
3750000,800,3,0,0,0,0,0,0,0,1,0,Delhi
16399999,1650,4,0,0,0,0,0,0,1,0,0,Delhi
15600000,1300,2,0,0,0,0,0,0,1,0,0,Delhi
25000000,1650,3,0,0,0,0,0,0,1,0,0,Delhi
19000000,1650,3,0,0,0,0,0,0,1,0,0,Delhi
15100000,1350,2,0,0,0,0,0,0,1,0,0,Delhi
16700000,1350,3,0,0,0,0,1,0,1,0,0,Delhi
19000000,1450,3,0,0,0,0,0,0,1,0,0,Delhi
19000000,1450,3,0,0,0,0,0,0,1,0,0,Delhi
15000000,1200,2,0,0,0,0,0,0,1,0,0,Delhi
15500000,1250,2,0,0,0,0,0,0,1,0,0,Delhi
18700000,1450,3,0,0,0,0,0,0,1,0,0,Delhi
18300000,1400,3,0,0,0,0,0,0,1,0,0,Delhi
13500000,1400,4,0,0,0,0,1,0,0,1,0,Delhi
27500000,2250,4,0,0,0,0,1,0,0,1,0,Delhi
2200000,300,1,0,0,0,0,1,0,0,1,0,Delhi
2600000,400,1,0,0,0,0,1,0,0,1,0,Delhi
6000000,700,2,0,0,0,0,1,0,0,1,0,Delhi
7000000,800,3,0,0,0,0,1,0,0,1,0,Delhi
5500000,600,2,0,0,0,0,1,0,0,1,0,Delhi
16500000,1350,2,0,0,0,0,0,0,1,1,0,Delhi
15700000,1650,3,0,0,0,0,0,0,1,0,0,Delhi
16500000,1350,3,0,0,0,0,0,0,1,0,0,Delhi
15000000,1350,2,0,0,0,0,0,0,1,0,0,Delhi
18500000,1450,3,0,0,0,0,0,0,1,0,0,Delhi
18900000,1450,3,0,0,0,0,0,0,1,0,0,Delhi
19600000,1450,3,0,0,0,0,0,0,1,0,0,Delhi
16500000,1350,2,0,0,0,0,0,0,1,0,0,Delhi
21500000,1650,3,0,0,0,0,0,0,0,0,0,Delhi
24500000,1550,3,0,0,0,0,0,0,1,1,0,Delhi
19000000,1550,3,0,0,0,0,0,0,1,0,0,Delhi
14100000,1250,2,0,0,0,0,0,0,1,0,0,Delhi
22900000,1650,3,0,0,0,0,0,0,1,0,0,Delhi
15500000,1250,2,0,0,0,0,0,0,1,0,0,Delhi
20500000,1450,3,0,0,0,0,0,0,1,0,0,Delhi
15700000,1550,3,0,0,0,0,0,0,1,0,0,Delhi
22500000,1650,3,0,0,0,0,0,0,1,0,0,Delhi
19000000,1450,3,0,0,0,0,0,0,1,0,0,Delhi
16700000,1700,3,0,0,0,0,0,0,1,0,0,Delhi
15500000,1250,2,0,0,0,0,0,0,1,0,0,Delhi
17000000,1300,2,0,0,0,0,0,0,1,1,0,Delhi
16000000,1350,2,0,0,0,0,0,0,1,0,0,Delhi
15500000,1250,2,0,0,0,0,0,0,1,0,0,Delhi
19000000,1400,3,0,0,0,0,0,0,1,0,0,Delhi
14500000,1200,2,0,0,0,0,0,0,1,0,0,Delhi
13799999,1250,2,0,0,0,0,0,0,1,0,0,Delhi
19500000,1450,3,0,0,0,0,0,0,1,0,0,Delhi
19500000,1650,3,0,0,0,0,0,0,1,0,0,Delhi
9000000,2200,4,1,0,0,0,0,0,0,1,0,Delhi
4299000,750,3,0,0,0,0,0,0,0,0,0,Delhi
3200000,800,2,0,0,0,0,0,0,0,0,0,Delhi
2499000,700,2,0,0,0,0,0,0,0,0,0,Delhi
7000000,1170,3,0,0,0,0,0,0,0,0,0,Delhi
15500000,1850,3,0,0,0,1,1,0,1,1,0,Delhi
13799999,1800,3,1,0,1,1,1,0,1,1,0,Delhi
13200000,1750,3,0,0,0,0,0,0,1,1,0,Delhi
13000000,1800,3,1,1,0,1,1,0,1,1,0,Delhi
13000000,1750,3,0,0,0,0,0,0,1,1,0,Delhi
25000000,1650,3,0,0,0,0,0,0,0,0,0,Delhi
4499000,850,3,0,0,0,0,1,0,0,0,0,Delhi
2799000,600,2,0,0,0,0,1,0,0,0,0,Delhi
3799000,750,2,0,0,0,0,1,0,0,0,0,Delhi
3500000,700,2,0,0,0,0,1,0,0,0,0,Delhi
3900000,750,3,0,0,0,0,1,0,0,0,0,Delhi
7000000,600,1,1,0,0,0,1,0,1,1,0,Delhi
9000000,650,1,1,0,0,0,1,0,1,1,0,Delhi
7500000,600,1,1,0,0,0,1,0,1,1,0,Delhi
13000000,1100,2,1,0,0,0,1,0,1,1,0,Delhi
11000000,800,2,1,0,0,0,1,0,1,1,0,Delhi
19000000,1700,3,1,0,0,0,1,0,1,1,0,Delhi
7200000,581,1,0,0,0,0,0,0,0,0,0,Delhi
7500000,581,1,0,0,0,0,1,0,1,1,0,Delhi
2100000,500,2,0,0,0,0,1,0,0,0,0,Delhi
7000000,1150,4,0,0,0,0,1,0,0,0,0,Delhi
3699000,750,2,0,0,0,0,1,0,0,0,0,Delhi
3099000,650,2,0,0,0,0,1,0,0,0,0,Delhi
4799000,850,3,0,0,0,0,1,0,0,0,0,Delhi
5800000,900,3,0,0,0,0,1,0,0,1,0,Delhi
4700000,820,3,0,0,0,0,1,0,0,1,0,Delhi
2700000,625,2,0,0,0,0,1,0,0,1,0,Delhi
2400000,525,2,0,0,0,0,1,0,0,1,0,Delhi
3500000,750,2,0,0,0,0,1,0,0,1,0,Delhi
4200000,850,3,0,0,0,0,1,0,0,1,0,Delhi
30000000,1800,3,0,0,0,0,0,0,0,0,0,Delhi
30000000,1800,3,0,0,0,0,0,0,0,0,0,Delhi
10000000,1000,3,0,0,0,0,0,0,0,0,0,Delhi
6900000,1250,3,0,0,0,0,1,0,0,1,0,Delhi
5500000,1050,3,0,0,0,0,1,0,0,1,0,Delhi
3190000,610,2,0,0,0,0,1,0,0,1,0,Delhi
3220000,640,2,0,0,0,0,1,0,0,1,0,Delhi
4700000,875,3,0,0,0,0,1,0,0,1,0,Delhi
3210000,630,2,0,0,0,0,1,0,0,1,0,Delhi
3225000,650,2,0,0,0,0,1,0,0,1,0,Delhi
4300000,850,3,0,0,0,0,1,0,0,1,0,Delhi
4100000,800,3,0,0,0,0,1,0,0,1,0,Delhi
2700000,600,2,0,0,0,0,1,0,0,1,0,Delhi
7500000,581,1,0,0,0,0,1,0,0,1,0,Delhi
10500000,1000,2,0,0,0,0,1,0,0,1,0,Delhi
7500000,600,1,0,0,0,0,1,0,0,1,0,Delhi
2599000,450,2,0,0,0,0,0,0,0,0,0,Delhi
2899000,650,2,0,0,0,0,0,0,0,0,0,Delhi
4400000,800,3,0,0,0,0,0,0,0,0,0,Delhi
11000000,1000,2,0,0,0,0,1,0,1,1,0,Delhi
2650000,600,1,0,0,0,0,0,0,0,0,0,Delhi
4200000,800,3,0,0,0,0,0,0,0,1,0,Delhi
3500000,500,2,0,0,0,0,0,0,0,0,0,Delhi
21000000,1600,4,0,0,0,0,0,0,0,0,0,Delhi
21000000,1650,4,0,0,0,0,0,0,0,0,0,Delhi
21000000,1650,4,0,0,0,0,0,0,0,0,0,Delhi
3600000,738,3,0,0,0,0,0,0,0,1,0,Delhi
5999000,900,2,0,0,0,0,0,0,0,1,0,Delhi
10500000,1500,3,0,0,0,0,0,0,0,1,0,Delhi
17500000,1600,3,0,0,0,0,1,0,0,1,0,Delhi
3200000,750,2,0,0,0,0,0,0,0,0,0,Delhi
11500000,1700,3,0,0,0,0,0,0,1,0,0,Delhi
11500000,1450,3,1,1,0,1,0,0,1,1,0,Delhi
9000000,1100,2,1,1,0,1,0,0,1,0,0,Delhi
16000000,1500,3,0,0,0,0,0,0,0,0,0,Delhi
4799000,950,3,0,0,0,0,0,0,0,0,0,Delhi
2599000,450,2,0,0,0,0,0,0,0,0,0,Delhi
2899000,650,2,0,0,0,0,0,0,0,0,0,Delhi
4400000,800,3,0,0,0,0,0,0,0,0,0,Delhi
6100000,500,1,0,0,0,0,0,0,0,0,0,Delhi
3200000,750,2,0,0,0,0,0,0,0,1,0,Delhi
4700000,810,3,0,0,0,0,0,0,0,1,0,Delhi
4000000,770,3,0,0,0,0,0,0,0,1,0,Delhi
4000000,720,3,0,0,0,0,0,0,0,1,0,Delhi
2700000,650,2,0,0,0,0,0,0,0,1,0,Delhi
2800000,450,2,0,0,0,0,0,0,0,0,0,Delhi
3400000,700,3,0,0,0,0,0,0,0,1,0,Delhi
4000000,800,3,0,0,0,0,0,0,0,1,0,Delhi
3600000,850,3,0,0,0,0,0,0,0,1,0,Delhi
2500000,550,2,0,0,0,0,0,0,0,1,0,Delhi
4200000,810,3,0,0,0,0,0,0,0,1,0,Delhi
4200000,750,3,0,0,0,0,0,0,0,1,0,Delhi
4500000,900,3,0,0,0,0,0,0,0,1,0,Delhi
4300000,800,3,0,0,0,0,0,0,0,1,0,Delhi
3200000,750,2,0,0,0,0,0,0,0,1,0,Delhi
3200000,750,2,0,0,0,0,0,0,0,1,0,Delhi
7000000,600,1,1,0,0,0,1,0,1,1,0,Delhi
23000000,1700,3,0,0,0,0,1,0,0,1,0,Delhi
5000000,600,1,0,0,0,0,0,0,0,0,0,Delhi
9500000,1100,3,0,0,0,0,0,0,1,0,0,Delhi
18000000,1800,3,0,0,0,0,0,0,0,0,0,Delhi
2800000,450,2,0,0,0,0,0,0,0,0,0,Delhi
4500000,800,2,0,0,0,0,0,0,0,0,0,Delhi
5000000,800,2,0,0,0,0,0,0,0,1,0,Delhi
6200000,1000,2,1,0,0,0,0,0,0,1,0,Delhi
2800000,850,2,0,0,0,0,0,0,0,0,0,Delhi
10000000,1500,3,0,0,0,0,0,0,0,0,0,Delhi
3000000,800,2,0,0,0,0,0,0,0,0,0,Delhi
3000000,800,2,0,0,0,0,0,0,0,1,0,Delhi
3000000,800,2,0,0,0,0,0,0,0,1,0,Delhi
11000000,1100,2,0,0,0,0,1,0,0,1,0,Delhi
6500000,581,1,0,0,0,0,0,0,1,1,0,Delhi
18000000,1700,2,0,0,0,0,1,0,0,1,0,Delhi
6798999,581,1,0,0,0,0,0,0,0,1,0,Delhi
16500000,900,2,0,0,0,0,1,0,0,1,0,Delhi
7000000,1000,3,0,0,0,0,1,0,0,1,0,Delhi
4700000,820,3,0,0,0,0,1,0,0,1,0,Delhi
2400000,500,1,0,0,0,0,1,0,0,1,0,Delhi
2000000,450,1,0,0,0,0,1,0,0,1,0,Delhi
2700000,525,2,0,0,0,0,1,0,0,1,0,Delhi
